SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD_R2,20,INSC20171,12/11/2021 1:48,Negative,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD_R2,20,Time,2399,4400,6405,8400,10403,12400,14402,16400,18410,20399,22403,24399,26415,28405,30400,32404,34400,36402,38397,40401,42397,44400,46399,48400,50405,52400,54404,56398,58402,60401,62398,64397,66398,68398,70398,72746,74742,76745,78749,80747,82748,84744,86746,88743,90745,92742,94745,96751,98744,100749,102743,104747,106742,108746,110741,112745,114742,116744,118751,120745,122749,124743,126748,128742,130746,132741,134745,136742,138745,140751,142745,144749,146743,148748,150747,152747,154744,156745,158743,160744,162743,164742,166749,168744,170748,172745,174747,176744,178746,180744,182744,184742,186743,188750,190746,192748,194743,196747,198743,200747,202743,204745,206750,208743,210750,212747,214749,216743,218748,220744,222746,224743,226745,228743,230744,232748,234748,236749,238743,240752,242744,244746,246744,248746,250744,252743,254743,256746,258748,260743,262749,264745,266746,268743,270746,272745,274743,276747,278748,280747,282747,284749,286744,288745,290742,292744,294744,296746,298750,300749,302747,304742,306749,308748,310747,312750,314748,316751,318744,320742,322743,324750,326748,328751,330748,332747,334752,336747,338743,340743,342743,344744,346750,348748,350749,352753,354748,356744,358746,360753,362751,364749,366748,368751,370749
LOD_R2,20,Temp,32.38,36.19,39.73,43,46.09,49.01,51.8,54.44,57.01,59.42,61.77,64.01,66.2,68.29,70.32,72.29,74.02,75.83,77.62,79.39,81.08,82.74,84.35,85.92,87.46,88.94,90.42,91.84,93.24,94.62,95.95,97.26,98.57,99.83,101.09,102.98,101.77,102.92,103.9,104.89,105.95,107.01,108.03,108.99,109.54,109.95,110.2,110.36,110.4,110.44,110.4,110.29,110.18,110.06,109.89,109.73,109.52,109.34,109.11,108.91,108.7,108.34,108.24,108,107.8,107.58,107.38,107.15,106.96,106.76,106.59,106.36,106.19,106,105.81,105.64,105.47,105.32,105.15,105,104.86,104.71,104.55,104.38,104.26,104.14,104.03,103.92,103.81,103.71,103.6,103.49,103.37,103.29,103.2,103.1,103.02,102.95,102.89,102.82,102.71,102.65,102.6,102.54,102.46,102.48,102.29,102.3,102.24,102.19,102.13,102.07,102.06,102.02,101.96,101.92,101.88,101.85,101.81,101.77,101.74,101.72,101.68,101.66,101.63,101.59,101.58,101.57,101.51,101.47,101.47,101.47,101.43,101.41,101.43,101.38,101.38,101.37,101.34,101.35,101.34,101.3,101.3,101.29,101.29,101.27,101.27,101.23,101.25,101.23,101.21,101.15,101.17,101.17,101.17,101.19,101.17,101.17,101.18,101.17,101.15,101.17,101.14,101.1,101.14,101.14,101.1,101.14,101.13,101.13,101.11,101.1,101.1,101.06,101.06,101.09,101.07,101.09,101.1,101.09,101.07,101.07,101.09,101.07,101.09
"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD_R2,20,0,Time,,,0,10002,19998,30002,40000,49998,59996,69998,80002,89999,100000,109998,119997,130008,139997,150000,160004,170587,179998,190002,199999,209998,220000,229997,239997,249999,260000,269998,279998,289998,300002,310008,319998,330000,340005,350002,360000,370001,380005,389999,400000,409997,419997,429999,440000,450004,459998,469999,480002,490008,499998,510000,520009,529995,539998,550000,560005,569997,579999,590003,600007,609995,620000,630002,639997,649996,659994,669994,679997,689997,699998,709996,719994,729998,739997,749996,759997,770000,779997,790000,800000,809998,819997,830000,840001,849996,859999,869995,880002,890000,899997,909997,919994,929998,940000,950001,959999,970000,979999,989994,999997,1009998,1019996,1030002,1039996,1049999,1059996,1069997,1079997,1090000,1099996,1110000,1119996,1130005,1139997,1149999,1159999,1170003,1179998,1190001,1200001,1209999,1220000,1230000,1239995,1249997,1259999,1269995,1280002,1290000,1299999,1309999,1319997,1329999,1339994,1349998,1359999,1369999,1380000,1389998,1399997,1409998,1420001,1429994,1439997,1449998,1459997,1469995,1479996,1489997,1500441,1509995,1519995,1529995,1539996,1549994,1559995,1569994,1579995,1589995,1600003,1609996,1619995,1629996,1639996,1649994,1659998,1669995,1679995,1690000,1699995,1709995,1720000,1729996,1739996,1749997,1760000,1769997,1779997,1789997,1799995,
LOD_R2,20,0,CartTemp,,,0,80.95,85.51,89.35,92.86,95.63,96.06,95.74,95.25,94.75,94.21,93.71,93.06,92.62,92.09,91.56,91.02,90.48,90.01,89.53,89.07,88.53,88.13,87.71,87.29,86.86,86.44,86.07,85.69,85.33,84.91,84.64,84.31,83.99,83.69,83.36,83.08,82.82,82.54,82.23,82.01,81.76,81.52,81.32,81.07,80.87,80.67,80.46,80.22,80.07,79.91,79.74,79.57,79.38,79.25,79.1,78.96,78.77,78.68,78.56,78.44,78.31,78.17,78.08,77.97,77.86,77.7,77.66,77.56,77.48,77.39,77.28,77.22,77.14,77.06,76.94,76.91,76.86,76.8,76.73,76.65,76.62,76.57,76.5,76.4,76.4,76.35,76.31,76.26,76.19,76.18,76.14,76.1,76,76.02,75.99,75.95,75.92,75.88,75.86,75.83,75.81,75.71,75.74,75.73,75.7,75.68,75.64,75.63,75.61,75.59,75.54,75.54,75.53,75.52,75.5,75.47,75.47,75.46,75.44,75.38,75.42,75.4,75.38,75.37,75.35,75.35,75.34,75.34,75.28,75.31,75.3,75.29,75.29,75.25,75.26,75.25,75.26,75.19,75.23,75.23,75.22,75.22,75.19,75.19,75.2,75.2,75.13,75.18,75.17,75.17,75.17,75.15,75.15,75.16,75.15,75.1,75.14,75.13,75.13,75.13,75.11,75.13,75.12,75.12,75.07,75.11,75.11,75.1,75.1,75.08,75.1,75.09,75.09,75.05,75.08,75.08,75.08,75.08,75.05,75.12,
LOD_R2,20,0,AdcTemp,,,0,25.38061224,25.38061224,25.38061224,25.6255102,25.6255102,25.6255102,25.87040816,25.87040816,26.11530612,26.36020408,26.36020408,26.60510204,26.85,27.09489796,27.33979592,27.58469388,27.82959184,28.0744898,28.31938776,28.56428571,28.80918367,29.05408163,29.29897959,29.54387755,29.78877551,30.03367347,30.27857143,30.52346939,30.52346939,30.76836735,31.01326531,31.25816327,31.50306122,31.74795918,31.74795918,31.99285714,32.2377551,32.2377551,32.48265306,32.72755102,32.97244898,32.97244898,33.21734694,33.21734694,33.4622449,33.70714286,33.70714286,33.95204082,33.95204082,34.19693878,34.19693878,34.44183673,34.44183673,34.68673469,34.68673469,34.68673469,34.93163265,34.93163265,35.17653061,35.17653061,35.17653061,35.42142857,35.42142857,35.42142857,35.66632653,35.66632653,35.66632653,35.91122449,35.91122449,35.91122449,36.15612245,36.15612245,36.15612245,36.15612245,36.40102041,36.40102041,36.40102041,36.40102041,36.64591837,36.64591837,36.64591837,36.64591837,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.11530612,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.36020408,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.60510204,38.85,38.60510204,38.60510204,38.60510204,38.60510204,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,
LOD_R2,20,1,Target,Positive Control,Amplified,61.3,340.2557373,301.2771606,266.6015625,235.7025146,210.8688354,188.2553101,171.1349487,156.8069458,146.0952759,136.8026733,129.7073364,123.7564087,118.7210083,114.4180298,110.9390259,106.7504883,101.8981934,98.3505249,95.03173828,92.28515625,89.65301514,87.6159668,86.19689941,84.8236084,83.65631104,82.67211914,81.68792725,80.88684082,80.4977417,79.71954346,78.87268066,78.34625244,77.9800415,77.40783691,77.15606689,77.04162598,76.5838623,76.46942139,76.0345459,75.94299316,75.87432861,75.66833496,75.37078857,75.57678223,75.59967041,75.30212402,75.66833496,75.71411133,75.8972168,75.94299316,75.85144043,75.8972168,75.73699951,75.69122314,75.94299316,76.0345459,76.35498047,76.42364502,76.72119141,77.06451416,77.22473145,77.4307251,77.63671875,77.91137695,78.36914063,78.43780518,78.62091064,78.89556885,79.05578613,79.19311523,79.97131348,80.7723999,80.58929443,80.95550537,80.95550537,81.36749268,82.1685791,82.62634277,82.92388916,83.61053467,83.58764648,84.11407471,84.34295654,84.8236084,85.2355957,85.80780029,87.57019043,88.18817139,89.1494751,90.04211426,90.75164795,91.64428711,93.24645996,94.84863281,96.4050293,98.487854,99.56359863,101.1886597,102.6763916,104.6676636,106.4300537,108.7646484,110.2523804,112.0605469,113.8458252,115.4022217,117.5994873,119.4534302,120.8724976,122.3831177,124.0310669,125.541687,127.0751953,128.65448,129.8217773,130.8517456,131.8588257,132.8659058,134.0103149,135.4522705,136.9171143,137.5350952,138.4506226,139.2288208,139.9383545,140.5105591,141.6549683,143.6920166,144.1726685,144.4015503,144.9966431,144.9737549,145.2941895,145.4086304,145.9121704,148.0407715,149.2767334,149.3682861,149.6658325,150.4211426,150.5355835,150.5126953,150.6729126,150.7415771,150.9475708,151.473999,152.09198,152.2293091,152.8701782,153.213501,153.0761719,153.9459229,154.0145874,155.5023193,155.7540894,156.0287476,155.9371948,156.3262939,156.5093994,156.4865112,157.0587158,157.0129395,156.9442749,160.3317261,160.3317261,160.2630615,160.6750488,160.5377197,160.7208252,160.7894897,160.6521606,160.6063843,161.8881226,163.5131836,163.0783081,163.192749,164.7262573,164.6118164,164.7262573,165.3213501,
