SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GINW_N4,13,NBSC20298,12/8/2021 23:05,Invalid,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4_NTC,13,Time,2400,4400,6401,8406,10399,12404,14399,16403,18400,20401,22402,24400,26399,28400,30399,32404,34404,36400,38403,40400,42402,44400,46403,48407,50402,52406,54402,56404,58400,60402,62399,64828,66400,68400,70400,72400,74399,76810,78811,80805,82809,84403,86813,89257,90879,92407,94807,96812,98403,100813,102809,104402,106813,108809,110408,112813,114813,116404,118813,120806,122812,124809,126810,128402,130811,132806,134403,136814,138806,140407,142809,144811,146806,148404,150809,152808,154403,156810,158806,160402,162812,164808,166405,168808,170809,172403,174810,176807,178403,180814,182806,184407,186399,188814,190810,192809,194403,196403,198403,200404,202406,204403,206406,208404,210812,212806,214810,216806,218820,220808,222808,224806,226807,228820,230806,232811,234805,236809,238817,240808,242806,244809,246806,248807,250812,252807,254811,256399,258816,260820,262830,264410,266810,268814,270401,272812,274809,276406,278403,280404,282412,284808,286816,288806,290402,292809,294805,296808,298811,300809,302810,304807,306808,308807,310808,312814,314399,316814,318808,320812,322808,324810,326808,328808,330806,332807,334814,336809,338813,340809,342811,344810,346810,348808,350808,352806,354807,356814,358404,360813,362809,364811,366809,368810,370807,372809,374806
N4_NTC,13,Temp,31.63,35.35,38.79,42.01,45.03,47.9,50.62,53.23,55.73,58.13,60.28,62.1,64.29,66.39,68.41,70.38,72.27,74.11,75.89,77.61,79.3,80.92,82.51,84.07,85.58,87.06,88.49,89.9,91.29,92.63,93.96,95.54,96.53,97.73,98.69,99.94,101.14,102.92,101.74,102.83,103.9,104.94,105.94,107.33,107.9,108.78,109.31,109.73,109.98,110.15,110.25,110.2,110.22,110.13,110.22,109.84,109.43,109.48,109.27,109.15,108.98,108.75,108.56,108.32,108.17,107.97,107.73,107.57,107.33,107.09,106.96,106.73,106.51,106.35,106.16,106,105.77,105.78,105.3,105.23,105.15,104.97,104.85,104.7,104.52,104.44,104.34,104.19,104.09,104,103.85,103.74,103.63,103.53,103.45,103.36,103.25,103.19,103.07,103.02,103.05,102.68,102.76,102.65,102.61,102.58,102.48,102.44,102.43,102.35,102.25,102.26,102.18,102.13,102.1,102.06,101.99,101.99,101.93,101.87,101.85,101.82,101.82,101.54,101.62,101.63,101.61,101.58,101.5,101.54,101.55,101.51,101.49,101.49,101.47,101.46,101.43,101.39,101.41,101.38,101.38,101.37,101.34,101.33,101.31,101.29,101.13,101.25,101.22,101.25,101.22,101.25,101.25,101.26,101.22,101.25,101.23,101.21,101.21,101.19,101.21,101.15,101.18,101.18,101.17,101.15,101.15,101.25,101.02,101.05,101.1,101.09,101.09,101.11,101.11,101.09,101.09,101.07,101.09,101.1,101.09,101.1,101.1,101.1,101.07,101.06,101.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GINW_N4,3,0,Time,,,0,10016,20001,30001,40001,50002,60002,70001,80001,90001,99999,110001,120002,130002,140117,150002,159999,169998,180001,190002,199998,210001,220001,230002,239998,250001,260001,270001,280004,290002,300001,310001,320001,329999,339999,350001,359998,370001,380001,389998,400001,410002,419999,430000,440001,450002,460001,470001,480001,490001,500001,510001,520001,529998,540000,550002,559998,570002,580003,590002,600001,609999,619999,630001,640001,650004,660001,670005,680002,690001,700001,710001,720002,730001,740002,750001,759998,770001,780002,790001,800001,810001,820001,830001,840002,850001,860001,870001,880001,889998,899999,910001,920003,930001,939998,950000,959998,970003,980001,989999,999998,1009999,1019999,1029998,1040008,1049999,1059999,1069998,1079998,1089999,1099999,1109998,1119998,1129999,1139999,1149998,1159999,1170000,1179998,1189999,1199999,1209999,1219998,1229999,1240000,1250000,1260001,1270001,1280001,1289999,1300005,1310001,1319998,1329999,1340002,1349999,1360002,1369999,1380002,1389999,1400001,1410007,1419999,1429999,1439999,1449998,1459998,1469998,1479999,1490000,1500001,1509999,1519999,1530001,1539999,1550000,1560000,1570000,1580000,1590001,1600000,1610002,1620002,1630001,1639999,1650001,1660001,1669998,1680001,1690001,1700001,1710001,1720002,1730002,1740002,1750001,1760002,1770000,1780001,1789999,1800001,,,
GINW_N4,3,0,CartTemp,,,0,77.53,79.82,81.93,83.85,85.59,87.18,88.64,89.97,91.21,92.36,93.11,92.97,92.63,92.2,91.74,91.27,90.83,90.41,89.96,89.52,89.08,88.64,88.22,87.8,87.4,87.01,86.61,86.24,85.88,85.53,85.17,84.84,84.51,84.21,83.9,83.61,83.33,83.05,82.75,82.48,82.23,81.98,81.74,81.51,81.3,81.1,80.9,80.69,80.49,80.31,80.14,79.96,79.77,79.6,79.44,79.28,79.12,78.99,78.86,78.75,78.62,78.5,78.38,78.27,78.15,78.04,77.94,77.84,77.74,77.65,77.56,77.47,77.38,77.31,77.23,77.15,77.08,77,76.94,76.87,76.81,76.75,76.68,76.63,76.57,76.52,76.47,76.42,76.38,76.32,76.28,76.2,76.16,76.13,76.09,76.05,76.02,75.97,75.95,75.93,75.88,75.87,75.86,75.83,75.8,75.79,75.77,75.74,75.71,75.69,75.68,75.64,75.62,75.61,75.59,75.56,75.57,75.53,75.52,75.5,75.49,75.46,75.46,75.45,75.43,75.43,75.42,75.4,75.39,75.38,75.37,75.36,75.35,75.34,75.32,75.33,75.32,75.31,75.3,75.29,75.29,75.29,75.26,75.26,75.25,75.25,75.24,75.23,75.23,75.23,75.22,75.21,75.21,75.2,75.21,75.19,75.19,75.19,75.18,75.16,75.15,75.15,75.17,75.16,75.16,75.15,75.15,75.15,75.15,75.15,75.13,75.13,75.13,75.14,75.13,75.1,75.09,75.09,75.08,75.1,,,
GINW_N4,3,0,AdcTemp,,,0,20.72755102,20.72755102,20.72755102,20.97244898,21.21734694,21.21734694,21.4622449,21.70714286,21.95204082,22.19693878,22.19693878,22.44183673,22.68673469,23.17653061,23.42142857,23.66632653,23.91122449,24.15612245,24.40102041,24.64591837,24.89081633,25.13571429,25.6255102,25.87040816,26.11530612,26.36020408,26.60510204,26.85,27.09489796,27.33979592,27.58469388,27.82959184,28.0744898,28.31938776,28.56428571,28.80918367,28.80918367,29.05408163,29.29897959,29.54387755,29.78877551,29.78877551,30.03367347,30.27857143,30.52346939,30.52346939,30.76836735,31.01326531,31.01326531,31.25816327,31.25816327,31.50306122,31.74795918,31.74795918,31.99285714,31.99285714,31.99285714,32.2377551,32.2377551,32.48265306,32.48265306,32.72755102,32.72755102,32.97244898,32.97244898,32.97244898,33.21734694,33.21734694,33.4622449,33.4622449,33.4622449,33.70714286,33.70714286,33.70714286,33.95204082,33.95204082,33.95204082,34.19693878,34.19693878,34.19693878,34.19693878,34.44183673,34.44183673,34.44183673,34.44183673,34.68673469,34.68673469,34.68673469,34.68673469,34.93163265,34.93163265,34.93163265,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.66632653,35.66632653,35.66632653,35.66632653,35.66632653,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,37.87040816,,,
GINW_N4,3,1,Target,Positive Control,Amplified,44.7,299.6749878,278.8238525,259.6893311,242.2027588,227.142334,214.1647339,202.8808594,192.2607422,182.762146,174.2248535,167.0379639,159.8052979,153.3050537,148.3840942,143.8522339,140.2130127,137.008667,133.895874,131.6757202,129.9591064,128.2424927,126.6403198,125.0610352,123.3901978,121.9711304,120.3231812,118.812561,117.4850464,116.0430908,114.2349243,112.4725342,110.2523804,107.6889038,105.1254272,102.4475098,100.227356,97.89276123,95.67260742,93.70422363,91.91894531,90.33966064,88.94348145,87.43286133,86.38000488,85.60180664,84.70916748,84.09118652,83.31298828,82.87811279,82.4432373,82.39746094,82.12280273,81.91680908,81.7565918,81.52770996,81.41326904,80.909729,80.95550537,81.18438721,81.41326904,81.25305176,81.25305176,81.06994629,81.29882813,81.06994629,81.41326904,81.23016357,80.95550537,80.74951172,80.56640625,80.58929443,80.95550537,80.909729,80.81817627,80.81817627,80.74951172,81.13861084,80.93261719,81.23016357,81.18438721,81.32171631,81.50482178,81.66503906,81.20727539,81.27593994,81.09283447,81.39038086,81.32171631,80.95550537,80.909729,85.67047119,82.87811279,82.87811279,82.80944824,86.33422852,84.34295654,83.22143555,82.26013184,81.18438721,80.7723999,80.20019531,79.90264893,79.69665527,79.07867432,78.9642334,78.9642334,79.12445068,78.9642334,79.12445068,79.2388916,79.60510254,79.76531982,80.26885986,80.33752441,80.7723999,81.68792725,82.42034912,82.76367188,84.29718018,85.0982666,85.69335938,86.33422852,87.24975586,87.84484863,88.71459961,89.5614624,90.47698975,91.50695801,93.42956543,94.48242188,95.35217285,96.6796875,97.9385376,100.1586914,101.0971069,102.8366089,104.095459,106.5216064,108.7875366,110.1150513,111.9918823,113.1134033,114.1891479,115.7684326,116.8441772,117.5537109,118.2632446,118.8354492,119.4076538,120.3460693,121.5820313,122.0626831,122.428894,122.9782104,123.2070923,123.664856,124.4430542,125.038147,124.6948242,124.5803833,126.159668,126.4572144,126.3885498,127.166748,127.0751953,127.4185181,127.9678345,128.1051636,129.4326782,129.7073364,129.6844482,129.6386719,129.2266846,129.0893555,129.3869019,129.40979,129.15802,129.0206909,128.7460327,129.15802,,,
GINW_N4,3,2,Target,GeneN_1,NotAmplified,0,184.0896606,171.043396,158.821106,147.6287842,136.4593506,127.3040771,119.0185547,111.579895,105.0109863,99.17449951,94.43664551,90.38543701,86.92932129,83.95385742,81.02416992,78.59802246,75.98876953,73.63128662,71.38824463,69.32830811,67.77191162,65.68908691,63.74359131,61.75231934,60.44769287,58.8684082,57.22045898,55.70983887,54.4052124,53.16925049,51.72729492,50.90332031,49.87335205,49.11804199,48.6831665,48.29406738,47.65319824,47.05810547,46.50878906,46.23413086,45.82214355,45.43304443,45.11260986,44.58618164,44.03686523,43.89953613,43.85375977,43.71643066,43.60198975,43.30444336,43.07556152,42.70935059,42.59490967,42.50335693,42.38891602,42.29736328,42.43469238,42.5491333,42.25158691,42.02270508,41.77093506,41.86248779,41.90826416,41.77093506,41.83959961,41.51916504,41.47338867,41.47338867,41.24450684,41.08428955,41.015625,40.96984863,41.1529541,40.90118408,40.85540771,40.85540771,40.7409668,40.7409668,40.64941406,40.6036377,40.48919678,40.51208496,40.55786133,40.23742676,40.39764404,40.23742676,39.45922852,40.35186768,40.42053223,40.51208496,42.22869873,43.30444336,42.75512695,42.16003418,43.76220703,42.6864624,42.50335693,42.02270508,42.11425781,41.77093506,42.04559326,41.90826416,42.09136963,41.74804688,41.61071777,41.67938232,41.77093506,41.49627686,42.06848145,42.25158691,42.09136963,41.90826416,42.04559326,41.67938232,41.74804688,41.97692871,42.18292236,42.4118042,42.64068604,42.75512695,43.05267334,43.57910156,43.92242432,44.2199707,44.70062256,45.24993896,45.77636719,46.48590088,47.35565186,48.24829102,49.69024658,50.53710938,51.63574219,52.66571045,54.03900146,55.22918701,56.57958984,57.58666992,58.93707275,60.21881104,61.36322021,62.57629395,63.99536133,65.50598145,66.53594971,67.70324707,68.93920898,69.62585449,71.20513916,72.05200195,73.05908203,73.86016846,75.00457764,75.78277588,76.69830322,78.62091064,79.42199707,81.09283447,81.45904541,82.12280273,82.58056641,82.71789551,83.61053467,85.99090576,87.24975586,87.20397949,87.11242676,87.08953857,87.57019043,88.1652832,88.55438232,89.19525146,88.98925781,89.12658691,97.00012207,97.48077393,97.32055664,97.29766846,99.17449951,99.95269775,,,
GINW_N4,3,3,Target,GeneN_2,NotAmplified,0,217.8726196,203.0410767,189.1937256,176.6052246,164.4058228,154.1976929,145.0653076,136.390686,129.8446655,123.9395142,118.4463501,113.8458252,108.8562012,104.0039063,99.72381592,96.15325928,92.76580811,89.49279785,86.47155762,83.61053467,81.20727539,78.66668701,76.56097412,74.82147217,72.85308838,71.34246826,70.12939453,68.93920898,67.72613525,66.62750244,65.75775146,64.70489502,63.92669678,63.14849854,62.50762939,61.88964844,61.56921387,60.83679199,60.37902832,59.73815918,59.53216553,59.23461914,58.68530273,58.22753906,57.90710449,57.60955811,57.28912354,56.94580078,56.51092529,56.37359619,55.89294434,55.59539795,55.89294434,55.54962158,55.61828613,55.50384521,55.48095703,55.70983887,55.50384521,55.59539795,55.32073975,55.57250977,55.20629883,55.00030518,55.27496338,54.86297607,54.74853516,55.02319336,55.09185791,54.88586426,54.61120605,54.93164063,55.29785156,55.45806885,55.11474609,55.29785156,54.90875244,55.11474609,54.90875244,54.70275879,54.5425415,54.70275879,54.51965332,53.97033691,54.15344238,54.1305542,57.51800537,54.08477783,54.38232422,54.45098877,58.43353271,58.38775635,57.03735352,56.25915527,58.52508545,56.9229126,55.96160889,55.32073975,54.88586426,54.24499512,54.08477783,53.67279053,53.60412598,53.19213867,52.91748047,52.11639404,52.5970459,52.23083496,52.02484131,52.04772949,52.39105225,52.48260498,52.50549316,52.41394043,52.34527588,52.27661133,52.64282227,53.07769775,52.91748047,52.78015137,53.10058594,53.48968506,53.28369141,53.32946777,53.67279053,53.90167236,54.17633057,55.36651611,56.19049072,56.7855835,57.63244629,58.27331543,59.50927734,60.44769287,61.75231934,62.9196167,63.92669678,65.11688232,66.83349609,67.93212891,69.62585449,70.61004639,71.7086792,72.78442383,73.92883301,75.02746582,75.80566406,76.53808594,78.66668701,79.26177979,80.2230835,80.93261719,81.50482178,82.14569092,82.78656006,83.2901001,83.33587646,83.93096924,84.6862793,85.44158936,85.71624756,86.4944458,86.79199219,87.11242676,87.08953857,87.04376221,87.24975586,87.52441406,87.34130859,87.63885498,87.79907227,88.48571777,88.21105957,88.62304688,91.48406982,91.41540527,91.0949707,90.98052979,90.5456543,91.0949707,,,
