SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD3_R1,27,INSC20158,12/10/2021 23:42,Positive,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD3_R1,27,Time,2502,5947,7133,9007,10407,12410,14401,16409,18405,20407,22401,24405,26401,28404,30412,32402,34403,36401,38401,40401,42407,44401,46405,48401,50404,52404,54403,56404,58404,60407,62402,64404,66401,68403,70401,72404,74401,76403,78818,80810,82408,84812,86814,88812,90811,92811,94403,96817,98810,100817,102811,104806,106810,108814,110811,112403,114815,116812,118812,120811,122820,124810,126814,128810,130404,132817,134813,136809,138811,140814,142812,144815,146811,148815,150404,152408,154812,156816,158808,160811,162808,164809,166808,168809,170815,172809,174819,176808,178812,180811,182818,184808,186812,188807,190809,192814,194808,196813,198812,200812,202808,204811,206809,208812,210818,212810,214822,216811,218815,220807,223119,224818,226811,228814,230810,232809,234810,236815,238812,240813,242809,244814,246810,248811,250808,252812,254807,256807,258815,260812,262815,264812,266812,268812,270812,272810,274811,276409,278813,280817,282809,284814,286808,288816,290811,292813,294807,296812,298813,300808,302821,304807,306814,308814,310812,312808,314812,316808,318810,320808,322808,324815,326811,328814,330809,332407,334808,336811,338810,340809,342807,344812,346807,348808,350814,352808,354813,356812,358811,360808,362811,364808,366808,368807,370809,372807,374810
LOD3_R1,27,Temp,26.53,33.17,35.27,38.43,40.66,43.7,46.59,49.38,52.02,54.56,57,59.36,61.62,63.83,65.95,67.98,69.97,71.9,73.77,75.49,77.09,78.82,80.51,82.16,83.75,85.33,86.83,88.37,89.82,91.26,92.6,94.05,95.41,96.78,98.05,99.33,100.57,102.62,101.99,103.06,104.16,105.21,106.1,106.96,108,108.92,109.7,110.16,110.53,110.73,110.8,110.79,110.79,110.64,110.6,110.44,110.29,110.07,109.89,109.68,109.47,109.27,109.01,108.8,108.46,108.25,108.05,107.85,107.63,107.42,107.22,107.01,106.76,106.59,106.43,106.24,106.05,105.81,105.61,105.47,105.3,105.15,104.98,104.82,104.68,104.55,104.4,104.22,104.1,104,103.88,103.78,103.65,103.56,103.46,103.36,103.27,103.2,103.09,103.03,102.95,102.86,102.81,102.71,102.64,102.58,102.51,102.46,102.4,102.32,102.22,102.19,102.17,102.14,102.08,102.03,102,101.92,101.92,101.88,101.82,101.82,101.8,101.77,101.73,101.69,101.66,101.65,101.62,101.58,101.57,101.59,101.46,101.47,101.45,101.45,101.45,101.42,101.41,101.37,101.37,101.37,101.37,101.34,101.33,101.33,101.3,101.29,101.27,101.27,101.25,101.26,101.25,101.22,101.26,101.17,101.18,101.17,101.17,101.17,101.15,101.15,101.17,101.13,101.15,101.13,101.13,101.14,101.13,101.14,101.13,101.11,101.1,101.13,101.07,101.11,101.1,101.03,101.07,101.03,101.07,101.07,101.09,101.09,101.09,101.09,101.06
"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD3_R1,27,0,Time,,,0,10038,19996,29997,39999,49997,59998,69998,80001,89995,99996,109996,120001,129996,139997,150000,160002,169998,180003,190001,200001,209994,220000,229997,240001,249994,259994,269996,279996,289997,299997,309996,319997,329997,339993,349993,359997,369997,379997,389996,399993,409996,419994,429996,439997,449996,459996,469993,479994,489995,499997,509996,519997,529997,539997,549996,559997,569996,579998,589996,599997,609997,619997,629996,639997,649998,659996,670005,679994,689994,699997,709998,719996,729997,739997,749998,759994,769996,779996,789996,799997,809996,819994,829994,839996,849997,859993,869994,879996,889993,899997,909997,919997,929997,939996,949994,959995,969993,979996,989996,999994,1009994,1019994,1029998,1040001,1049994,1059996,1069996,1079996,1089997,1099995,1109998,1119998,1129997,1139997,1149997,1160695,1169993,1179996,1190013,1199993,1209994,1220747,1229996,1239995,1249996,1259995,1269994,1279994,1289996,1299993,1309998,1319993,1329993,1339994,1350000,1359995,1369993,1379997,1389994,1400487,1409997,1419999,1430002,1439996,1449994,1459994,1469995,1479994,1489994,1499995,1509994,1519994,1529994,1539994,1549994,1559993,1569994,1579994,1589994,1599997,1609994,1619993,1629995,1639994,1649995,1659997,1669994,1679994,1689998,1699998,1709994,1719994,1729995,1739994,1749994,1759997,1769997,1779997,1789996,1799995,,,
LOD3_R1,27,0,CartTemp,,,0,80.19,84.44,88.24,91.56,94.2,95.66,95.58,95.16,94.67,94.09,93.61,93.09,92.56,91.93,91.5,91,90.5,90,89.48,89.05,88.6,88.15,87.62,87.28,86.88,86.48,86.1,85.69,85.36,85,84.65,84.25,84,83.7,83.39,83.1,82.8,82.56,82.29,82.05,81.72,81.55,81.34,81.11,80.89,80.65,80.49,80.3,80.1,79.88,79.75,79.59,79.43,79.29,79.1,78.99,78.85,78.71,78.51,78.45,78.33,78.23,78.11,77.98,77.89,77.79,77.69,77.54,77.51,77.43,77.34,77.26,77.15,77.1,77.04,76.96,76.83,76.82,76.77,76.71,76.65,76.56,76.53,76.49,76.43,76.32,76.33,76.29,76.25,76.21,76.14,76.12,76.09,76.06,75.96,75.98,75.96,75.92,75.89,75.83,75.83,75.81,75.78,75.7,75.73,75.69,75.69,75.66,75.6,75.6,75.59,75.59,75.48,75.52,75.52,75.51,75.5,75.45,75.47,75.47,75.44,75.4,75.37,75.41,75.39,75.39,75.34,75.36,75.36,75.33,75.28,75.32,75.31,75.3,75.29,75.24,75.28,75.29,75.25,75.19,75.25,75.24,75.25,75.24,75.23,75.23,75.21,75.21,75.15,75.19,75.21,75.19,75.18,75.16,75.17,75.18,75.18,75.11,75.16,75.17,75.16,75.17,75.13,75.14,75.15,75.13,75.07,75.12,75.12,75.12,75.13,75.11,75.11,75.12,75.11,75.05,75.09,75.11,75.11,75.14,,,
LOD3_R1,27,0,AdcTemp,,,0,20.48265306,20.48265306,20.72755102,20.72755102,20.97244898,20.97244898,21.21734694,21.4622449,21.70714286,21.95204082,21.95204082,22.19693878,22.68673469,22.93163265,23.17653061,23.42142857,23.66632653,23.91122449,24.15612245,24.64591837,24.89081633,25.13571429,25.38061224,25.6255102,25.87040816,26.11530612,26.60510204,26.85,27.09489796,27.33979592,27.58469388,27.58469388,28.0744898,28.0744898,28.31938776,28.56428571,28.80918367,29.05408163,29.29897959,29.29897959,29.54387755,29.78877551,30.03367347,30.03367347,30.27857143,30.52346939,30.52346939,30.76836735,30.76836735,31.01326531,31.25816327,31.25816327,31.50306122,31.50306122,31.74795918,31.74795918,31.99285714,31.99285714,32.2377551,32.2377551,32.48265306,32.48265306,32.72755102,32.72755102,32.72755102,32.97244898,32.97244898,32.97244898,33.21734694,33.21734694,33.4622449,33.4622449,33.4622449,33.70714286,33.70714286,33.70714286,33.70714286,33.95204082,33.95204082,33.95204082,34.19693878,34.19693878,34.19693878,34.19693878,34.44183673,34.44183673,34.44183673,34.44183673,34.44183673,34.68673469,34.68673469,34.68673469,34.68673469,34.93163265,34.93163265,34.93163265,34.93163265,34.93163265,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.66632653,35.66632653,35.66632653,35.66632653,35.66632653,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.89081633,36.64591837,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.6255102,37.87040816,37.87040816,,,
LOD3_R1,27,1,Target,Positive Control,Amplified,54.9,331.6955566,299.7207642,271.1334229,244.6975708,221.1685181,200.0427246,182.8308105,168.8232422,157.8140259,149.5513916,143.8293457,136.9857788,131.9503784,128.3798218,125.0839233,120.6893921,116.7526245,113.0905151,110.0692749,107.2998047,104.6218872,102.0355225,100.1358032,98.2131958,96.33636475,94.52819824,93.22357178,91.73583984,90.86608887,89.6987915,88.80615234,87.7532959,87.04376221,86.38000488,85.96801758,85.3729248,84.86938477,85.2355957,84.8236084,84.66339111,84.41162109,84.15985107,83.65631104,83.5647583,83.4274292,83.03833008,83.12988281,82.80944824,82.69500732,82.69500732,82.64923096,82.62634277,82.83233643,82.83233643,82.60345459,82.83233643,83.35876465,83.38165283,84.15985107,84.36584473,84.5489502,84.52606201,84.6862793,84.6862793,84.77783203,84.98382568,85.00671387,85.53314209,86.05957031,85.51025391,85.83068848,86.28845215,86.70043945,86.92932129,87.24975586,87.54730225,87.63885498,87.82196045,88.18817139,88.25683594,88.48571777,88.76037598,89.08081055,89.2868042,89.30969238,89.58435059,89.81323242,89.88189697,90.17944336,90.38543701,90.49987793,90.66009521,90.93475342,91.07208252,91.36962891,91.91894531,92.14782715,92.37670898,92.72003174,93.04046631,93.24645996,93.72711182,94.07043457,94.50531006,94.96307373,95.53527832,96.10748291,97.06878662,97.73254395,98.51074219,99.3347168,100.2960205,101.2573242,102.2644043,103.4317017,104.4845581,105.7662964,107.0480347,108.3755493,109.7717285,111.328125,113.0905151,114.8986816,116.4093018,117.9199219,119.8883057,121.7651367,123.3215332,124.7634888,126.3427734,127.5787354,128.9520264,131.1721802,132.4539185,134.0332031,135.1547241,136.0702515,137.1917725,139.6865845,140.5334473,141.0140991,141.7922974,142.364502,142.9595947,143.6462402,144.2871094,144.6762085,146.3012695,146.5988159,147.5830078,147.9721069,148.223877,148.3840942,148.5900879,148.7731934,148.979187,149.2080688,149.3453979,149.8718262,149.9404907,150.3295898,150.0091553,150.2609253,150.4211426,149.9176025,150.0091553,149.8947144,149.848938,150.0091553,150.3753662,150.3295898,150.3982544,150.5584717,150.7644653,150.8789063,150.8102417,151.1077881,150.970459,150.8789063,151.5655518,,,
