SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC_SLIDER,84,NBSC20284,9/14/2021 17:41,Positive,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,67.3,18.8,8.1,67.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,LysisType,LysisReadings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC_SLIDER,84,Time,2484,5744,6903,8407,10400,12411,14403,16400,18403,20401,22401,24404,26403,28401,30410,32404,34402,36403,38402,40415,42402,44400,46405,48402,50406,52400,54404,56402,58401,60433,62399,64398,66398,68398,70398,72400,74399,76399,78403,80400,82398,84399,86397,88398,90398,92397,94399,96400,98399,100398,102404,104399,106399,108398,110398,112399,114402,116405,118399,120401,122402,124400,126399,128402,130403,132400,134398,136401,138400,140402,142403,144401,146400,148400,150403,152401,154401,156399,158398,160401,162398,164405,166401,168402,170401,172400,174397,177008,178401,180397,182397,184401,186400,188405,190399,192397,194400,196468,198401,200398,202399,204405,206399,208399,210398,212402,214400,216399,218400,220402,222400,224400,226397,228401,230400,232399,234402,236400,238401,240399,242399,244398,246403,248405,250398,252399,254396,256398,258396,260399,262396,264397,266399,268397,270396,272400,274399,276397,278398,280397,282398,284397,286399,288397,290397,292398,294397,296403,298398,300398,302397,304401,306400,308399,310397,312400,314405,316398,318404,320397,322401,324397,326401,328398,330400,332399,334398,336405,338401,340398,342396,344402,346397,348398,350397,352399,354397,356397,358400,360397,362399,364397,366397,368396,370398,372396,374398,376400,378397,380399,382400,384397,386396,388397,390396,392397,394399,396397,398397,400399,402398,404397,406396,408396,,,,,,,,,,
NTC_SLIDER,84,Temp,27.36,31.76,33.2,35.01,37.32,39.53,41.63,43.65,45.62,47.52,49.35,51.13,52.85,54.52,56.14,57.72,59.23,60.74,62.22,63.64,65.04,66.42,67.75,69.07,70.38,71.65,72.89,74.12,75.33,76.54,77.69,78.84,80.02,81.15,82.28,83.37,84.46,85.53,86.59,87.64,88.67,89.67,90.67,91.68,92.64,93.6,94.57,95.51,96.43,97.36,98.28,99.17,100.05,100.91,102.44,101.85,102.64,103.4,104.14,104.83,105.55,106.27,106.96,107.63,108.34,108.96,109.41,109.71,109.97,110.09,110.18,110.25,110.24,110.18,110.07,109.98,109.82,109.7,109.5,109.31,109.08,108.85,108.65,108.46,108.22,108.03,107.8,107.53,107.35,107.19,106.91,106.68,106.48,106.32,106.13,105.94,105.75,105.53,105.38,105.2,105,104.88,104.73,104.53,104.43,104.26,104.13,103.98,103.85,103.75,103.62,103.52,103.42,103.33,103.17,103.09,103,102.92,102.86,102.75,102.67,102.58,102.54,102.46,102.4,102.32,102.29,102.22,102.17,102.13,102.07,102.02,101.97,101.95,101.91,101.85,101.81,101.78,101.73,101.72,101.69,101.65,101.58,101.58,101.57,101.55,101.51,101.49,101.45,101.46,101.41,101.39,101.39,101.38,101.37,101.34,101.31,101.31,101.29,101.29,101.27,101.25,101.26,101.25,101.25,101.22,101.23,101.21,101.21,101.19,101.18,101.19,101.17,101.17,101.14,101.15,101.15,101.15,101.17,101.14,101.11,101.15,101.15,101.13,101.1,101.14,101.13,101.14,101.14,101.09,101.13,101.13,101.1,101.13,101.09,101.11,101.11,101.13,101.09,101.09,101.07,101.09,101.1,101.07,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC_SLIDER,84,0,Time,,,0,10374,19996,29994,39997,49997,59997,69996,79997,89997,99996,110003,119994,129994,139996,149996,159996,169996,179997,189994,199997,209994,219996,229995,239996,249994,259995,269996,279996,289997,299995,309996,319996,329995,339996,349994,359997,369995,379996,389994,399997,409994,419997,430554,439996,449997,459996,469996,479997,489997,499997,509997,519997,529997,539998,549998,559996,569994,579997,589994,599997,609999,619996,629996,639996,649996,659998,669997,679994,689997,699998,709996,719996,729997,739997,749997,759994,769997,779997,789996,799997,809997,819994,829996,839994,849995,859997,869997,879995,889997,899995,909997,919994,929994,940906,949998,959993,970001,979994,989995,999994,1009995,1019995,1029994,1040000,1049995,1059997,1069994,1079997,1089994,1099996,1109997,1119996,1129996,1139997,1149999,1159996,1169998,1179997,1189997,1199997,1209996,1219997,1229997,1239997,1249996,1259996,1269997,1279994,1289997,1299996,1309997,1319996,1330677,1339996,1349994,1360771,1370005,1379997,1390224,1400002,1410002,1420233,1429994,1440001,1450336,1459994,1469994,1479996,1489997,1499996,1509994,1519994,1529994,1539995,1549994,1559994,1569998,1579994,1589994,1599995,1609994,1619994,1630001,1639994,1649996,1660896,1669994,1680003,1689995,1699996,1709995,1719996,1729996,1739994,1750000,1759995,1769996,1779996,1789996,1799996,1809994,1819996,1829998,1839997,1849995,1859995,1869997,1879995,1889995,1900001,1909995,1919995,1930001,1939996,1949995,1959997,1969994,1979996,1989994,1999994,2009994,2020739,2029994,2040001,2049999,2059994,2069994,2079994,2089994,2099994
NTC_SLIDER,84,0,CartTemp,,,0,79.73,83.05,86.21,89,91.48,93.71,95,94.96,94.59,94.11,93.62,93.11,92.6,92.08,91.57,91.07,90.57,90.09,89.62,89.15,88.69,88.26,87.82,87.4,86.99,86.59,86.22,85.83,85.48,85.12,84.78,84.45,84.14,83.82,83.53,83.23,82.95,82.68,82.43,82.17,81.92,81.68,81.44,81.23,81.01,80.8,80.6,80.41,80.22,80.04,79.86,79.68,79.52,79.37,79.2,79.07,78.94,78.8,78.68,78.55,78.44,78.31,78.19,78.08,77.97,77.87,77.78,77.67,77.58,77.5,77.41,77.32,77.24,77.16,77.09,77.02,76.95,76.89,76.82,76.76,76.7,76.64,76.58,76.52,76.48,76.43,76.37,76.33,76.28,76.25,76.2,76.16,76.12,76.09,76.05,76.02,75.99,75.95,75.91,75.88,75.85,75.83,75.8,75.77,75.75,75.73,75.7,75.68,75.66,75.63,75.62,75.59,75.57,75.56,75.54,75.52,75.51,75.49,75.48,75.46,75.44,75.43,75.43,75.41,75.4,75.38,75.37,75.36,75.36,75.34,75.34,75.32,75.32,75.31,75.29,75.29,75.28,75.28,75.28,75.27,75.25,75.25,75.24,75.24,75.23,75.22,75.22,75.21,75.21,75.2,75.2,75.19,75.19,75.18,75.18,75.18,75.17,75.16,75.16,75.15,75.15,75.15,75.15,75.15,75.14,75.13,75.13,75.13,75.13,75.13,75.12,75.13,75.12,75.12,75.11,75.12,75.11,75.1,75.11,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.09,75.09,75.09,75.09,75.09,75.09,75.08,75.08,75.08,75.09,75.09,75.08,75.08,75.07,75.08,75.07,75.08,75.07,75.07,75.07,75.06,75.06,75.09
NTC_SLIDER,84,0,AdcTemp,,,0,21.4622449,21.4622449,21.4622449,21.70714286,21.70714286,21.95204082,21.95204082,22.19693878,22.44183673,22.68673469,22.68673469,22.93163265,23.17653061,23.42142857,23.66632653,23.91122449,24.15612245,24.40102041,24.64591837,24.89081633,25.13571429,25.38061224,25.6255102,26.11530612,26.11530612,26.36020408,26.60510204,26.85,27.09489796,27.33979592,27.58469388,27.82959184,28.0744898,28.31938776,28.31938776,28.56428571,28.80918367,29.05408163,29.05408163,29.29897959,29.54387755,29.78877551,29.78877551,30.03367347,30.27857143,30.27857143,30.52346939,30.52346939,30.76836735,31.01326531,31.01326531,31.25816327,31.25816327,31.25816327,31.50306122,31.50306122,31.74795918,31.74795918,31.99285714,31.99285714,32.2377551,32.2377551,32.2377551,32.48265306,32.48265306,32.48265306,32.72755102,32.72755102,32.72755102,32.97244898,32.97244898,33.21734694,33.21734694,33.21734694,33.21734694,33.21734694,33.4622449,33.4622449,33.70714286,33.70714286,33.70714286,33.70714286,33.95204082,33.95204082,33.95204082,33.95204082,33.95204082,34.19693878,34.19693878,34.19693878,34.19693878,34.19693878,34.44183673,34.44183673,34.44183673,34.44183673,34.68673469,34.68673469,34.68673469,34.68673469,34.68673469,34.93163265,34.93163265,34.93163265,34.93163265,34.93163265,34.93163265,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.17653061,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.42142857,35.66632653,35.66632653,35.66632653,35.66632653,35.66632653,35.66632653,35.91122449,35.66632653,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,35.91122449,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.15612245,36.40102041,36.15612245,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.40102041,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.64591837,36.89081633,36.64591837,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,36.89081633,37.13571429,36.89081633,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.13571429,37.38061224,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224,37.38061224,37.13571429,37.38061224,37.38061224,37.38061224,37.38061224
NTC_SLIDER,84,1,Target,Positive Control,Amplified,67.3,257.5149536,237.121582,216.9570923,198.1887817,181.6177368,166.053772,153.2821655,142.1127319,132.9574585,122.2000122,119.0643311,114.1891479,110.0006104,106.0638428,101.9439697,97.13745117,93.52111816,89.88189697,86.65466309,83.72497559,81.39038086,79.26177979,77.49938965,76.0345459,75.30212402,73.99749756,72.94464111,72.00622559,71.13647461,70.65582275,70.26672363,69.78607178,69.37408447,69.21386719,69.14520264,68.93920898,68.7789917,68.61877441,68.45855713,68.34411621,68.29833984,68.25256348,67.88635254,67.95501709,68.16101074,68.38989258,68.25256348,68.22967529,68.32122803,68.6416626,69.12231445,69.190979,69.39697266,69.46563721,69.41986084,69.62585449,69.78607178,70.06072998,70.19805908,70.28961182,70.74737549,70.88470459,71.09069824,71.18225098,71.47979736,71.52557373,71.52557373,71.45690918,72.37243652,72.57843018,72.78442383,73.17352295,73.42529297,73.5168457,73.63128662,73.53973389,73.81439209,74.75280762,74.84436035,74.9130249,75.62255859,75.82855225,75.87432861,75.98876953,76.28631592,76.81274414,77.06451416,77.47650146,77.72827148,78.91845703,78.89556885,79.35333252,79.60510254,80.10864258,80.4977417,80.7723999,81.27593994,81.71081543,82.21435547,82.94677734,83.93096924,84.32006836,84.9609375,85.60180664,86.40289307,87.77618408,88.73748779,89.58435059,90.79742432,92.10205078,93.10913086,94.27642822,95.67260742,97.02301025,99.12872314,101.0284424,102.6077271,104.5532227,106.2011719,108.1237793,109.8403931,111.7172241,113.8687134,116.0430908,117.6681519,120.5978394,122.177124,123.8937378,126.7089844,127.7389526,128.9749146,130.4855347,132.1334839,133.392334,135.0402832,136.2991333,137.1231079,138.1530762,139.4119263,140.3961182,141.0827637,141.6778564,143.6462402,144.3786621,145.0653076,145.7290649,146.8505859,147.1481323,147.8347778,149.1394043,149.7802734,150.8789063,151.6113281,151.7486572,152.7557373,152.8930664,153.1677246,154.0145874,154.3579102,154.4036865,155.2963257,155.4107666,155.5023193,155.6854248,155.8685303,156.0745239,159.2788696,159.0957642,159.1873169,159.4848633,159.8968506,159.8968506,160.446167,160.3088379,160.2172852,160.2172852,160.3775024,160.3088379,160.6750488,160.4003906,160.2172852,160.3546143,160.8810425,160.9725952,161.0870361,161.1785889,161.2472534,161.2701416,161.5447998,161.5447998,161.7736816,162.3001099,162.5289917,163.2385254,163.3071899,164.4744873,164.8406982,164.680481,164.680481,164.8406982,165.0466919,165.3671265,165.3900146,165.4586792,165.8706665,165.9851074,166.2368774,167.9534912,166.4886475,167.2897339
